Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
,,3,25.43333,0.2303356,1.143335,1.937247,295.7848
,,3,25.65556,0.2174892,1.145458,1.87492,249.5785
,,3,25.87778,0.2309892,1.141709,1.834332,217.6732
,,3,26.1,0.2490356,1.137385,1.815987,203.4318
,,3,26.32222,0.2782423,1.143732,1.815613,190.8629
,,3,26.54445,0.2942501,1.150213,1.831647,186.6859
,,3,26.76667,0.3057671,1.153369,1.835647,180.694
,,3,26.98889,0.3056662,1.154381,1.837454,179.8229
,,3,27.21111,0.3037857,1.152749,1.837139,179.3951
,,3,27.43333,0.3114265,1.148134,1.833398,172.0827
,,3,27.65556,0.3234961,1.143982,1.825601,162.235
,,3,27.87778,0.3304479,1.14318,1.823575,156.6664
,,3,28.1,0.3177763,1.143138,1.814262,165.6813
,,3,28.32222,0.2992387,1.163707,1.795398,181.2833
,,3,28.54445,0.2902019,1.171361,1.793052,179.4186
,,3,28.76667,0.2928159,1.166125,1.766804,176.4567
,,3,28.98889,0.2945018,1.151627,1.718855,178.1064
,,3,29.21111,0.2964531,1.129892,1.677141,178.9067
,,3,29.43333,0.3001701,1.118487,1.650188,178.2124
,,3,29.65556,0.3022587,1.111711,1.637717,177.0362
,,3,29.87778,0.3056482,1.110957,1.647373,174.7563
,,3,30.1,0.3101251,1.104782,1.686308,168.8981
,,3,30.32222,0.3294239,1.122388,1.720346,153.0683
,,3,30.54445,0.3283288,1.127028,1.749754,153.0715
,,3,30.76667,0.4255383,1.138679,1.664957,157.3214
,,3,30.98889,0.5226965,1.148896,1.573645,166.3197
,,3,31.21111,0.6232302,1.15831,1.490136,169.2389
,,3,31.43333,0.6849082,1.159337,1.421867,181.9461
Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
,,1,21.97778,1.038052,1.153191,2.521357,235.4628
,,1,22.2,1.039475,1.151982,2.509634,229.7228
,,1,22.42222,1.079968,1.151657,2.480403,225.1944
,,1,22.64445,1.199423,1.151631,2.354487,227.2859
,,1,22.86667,1.212472,1.147931,2.354064,243.687
Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
,,-1,19.21111,0.7110535,1.081679,-1.81144,219.8703
,,-1,19.43333,0.7094188,1.081172,-1.808604,222.1885
,,-1,19.65556,0.7059956,1.079336,-1.808769,228.1566
,,-1,19.87778,0.6836371,1.078013,-1.765631,238.836
,,-1,20.1,0.5925707,1.079651,-1.668517,247.272
,,-1,20.32222,0.5041133,1.089087,-1.557643,240.5361
,,-1,20.54445,0.4608622,1.10283,-1.447447,228.2532
,,-1,20.76667,0.4305384,1.106351,-1.355835,222.9196
,,-1,20.98889,0.502858,1.117526,-1.322121,184.0316
,,-1,21.21111,0.6175567,1.119524,-1.238013,157.1609
,,-1,21.43333,0.7136292,1.119946,-1.150865,147.4695
,,-1,21.65556,0.7630925,1.124452,-1.062494,173.4949
,,-1,21.87778,0.7579786,1.122706,-0.9100404,223.2627
,,-1,22.1,0.7256189,1.117808,-0.7345083,254.1737
,,-1,22.32222,0.663066,1.117256,-0.5771165,259.6129
,,-1,22.54445,0.6043187,1.114239,-0.4469922,262.3605
,,-1,22.76667,0.527562,1.1186,-0.3137696,263.3161
,,-1,22.98889,0.5065485,1.145018,-0.1858597,254.8463
,,-1,23.21111,0.5009892,1.147992,-0.05806381,245.6964
,,-1,23.43333,0.4839343,1.146773,0.08214962,248.5304
,,-1,23.65556,0.4566675,1.145915,0.2030761,251.2103
,,-1,23.87778,0.4209875,1.144185,0.3287472,254.3429
,,-1,24.1,0.3935229,1.144055,0.4513751,253.0695
,,-1,24.32222,0.3598566,1.141591,0.5850863,254.9478
,,-1,24.54445,0.311851,1.132451,0.7265297,265.8204
,,-1,24.76667,0.289132,1.13253,0.862345,271.9537
,,-1,24.98889,0.3148828,1.135213,1.010339,276.7292
,,-1,25.21111,0.3806623,1.135863,1.164566,277.9468
,,-1,25.43333,0.4386497,1.135143,1.317871,278.8018
,,-1,25.65556,0.4658899,1.135712,1.478763,278.5819
,,-1,25.87778,0.4973859,1.135154,1.634252,278.3011
,,-1,26.1,0.5343956,1.134545,1.802589,276.0599
,,-1,26.32222,0.5588176,1.132743,1.932894,273.3437
,,0,36.42222,1.046109,1.095057,-0.7392683,216.0233
,,0,36.64444,1.039946,1.089846,-0.7425836,225.4118
,,0,36.86667,1.047691,1.094725,-0.7622783,213.3611
,,0,37.08889,1.085614,1.107838,-0.7666076,175.6122
,,0,37.31111,1.189405,1.108299,-0.794844,141.6951
,,0,37.53333,1.312839,1.108332,-0.848339,135.8813
,,0,37.75556,1.460626,1.111445,-0.8823022,128.8056
,,0,37.97778,1.6261,1.116349,-0.8971681,130.5023
,,0,38.2,1.772448,1.119435,-0.9146946,132.5993
,,0,38.42222,1.924471,1.120062,-0.9370258,136.2773
,,0,38.64444,2.084194,1.121917,-0.973226,141.5611
,,0,38.86667,2.207544,1.121772,-1.023379,151.3733
,,0,39.08889,2.300968,1.122489,-1.087628,173.2788
,,0,39.31111,2.299384,1.126869,-1.077133,191.3436
,,0,39.53333,2.330456,1.125665,-0.9830679,201.6212
,,0,39.75556,2.340965,1.123675,-0.8702151,207.2012
,,0,39.97778,2.330004,1.12168,-0.7689391,211.9973
,,0,40.2,2.28577,1.119787,-0.6256118,237.6342
,,0,40.42222,2.254995,1.117719,-0.4958212,258.4547
,,0,40.64445,2.203131,1.117565,-0.3655403,262.8171
,,0,40.86667,2.131861,1.119003,-0.2408165,266.3696
,,0,41.08889,2.067712,1.120351,-0.1039613,265.9965
,,0,41.31111,2.0084,1.119969,0.03575242,267.1221
,,0,41.53333,1.932804,1.121089,0.164535,268.1254
,,0,41.75556,1.831706,1.123676,0.305864,270.1587
,,0,41.97778,1.722802,1.125067,0.4324884,270.9441
,,0,42.2,1.624619,1.124889,0.5764717,271.3188
,,0,42.42222,1.551055,1.124982,0.7159361,271.1641
,,0,42.64445,1.459595,1.123566,0.8718426,270.4988
,,0,42.86667,1.356982,1.122762,1.013236,269.8989
,,0,43.08889,1.248312,1.122941,1.151248,269.4571
,,0,43.31111,1.129164,1.123094,1.294278,268.7467
,,0,43.53333,1.035008,1.123719,1.405795,268.0303
,,0,43.75556,0.94055,1.125004,1.515469,267.4038
,,0,43.97778,0.836959,1.126432,1.629919,266.6617
,,0,44.2,0.7339103,1.127365,1.733401,266.7667
,,0,44.42222,0.6256386,1.127512,1.830403,266.5013
,,0,44.64445,0.508965,1.132376,1.924119,261.7694
,,0,44.86667,0.4452944,1.150166,2.013307,234.0398
,,0,45.08889,0.5016021,1.154036,2.091752,186.2359
,,0,45.31111,0.6058563,1.152281,2.187631,173.9883
,,0,45.53333,0.7128808,1.149821,2.279636,172.9458
,,0,45.75556,0.7910963,1.149204,2.356989,180.6319
,,0,45.97778,0.8572185,1.148301,2.454114,193.0383
,,0,46.2,0.8958389,1.147513,2.504704,201.9987
,,3,75.62222,0.6051989,1.136165,2.639241,140.4014
,,3,75.84444,0.607589,1.1359,2.638745,138.2771
,,3,76.06667,0.6058795,1.133779,2.631234,143.2201
,,3,76.28889,0.6029742,1.131662,2.620245,154.2079
,,3,76.51112,0.6285837,1.129915,2.616413,156.0722
,,3,76.73334,0.7857749,1.129475,2.608195,155.0007
,,3,76.95556,0.938938,1.130336,2.600055,153.5875
,,3,77.17778,1.113101,1.132174,2.586204,154.1733
,,3,77.4,1.289534,1.132277,2.566624,158.378
,,3,77.62222,1.434181,1.130281,2.536593,164.9426
,,3,77.84444,1.614745,1.127664,2.48155,175.4203
,,3,78.06667,1.74972,1.124667,2.413336,182.5627
,,3,78.28889,1.858692,1.120152,2.30113,183.1743
,,3,78.51112,1.929712,1.117725,2.175949,185.4427
,,3,78.73334,1.982951,1.116283,2.042887,186.5539
,,3,78.95556,2.015357,1.116251,1.894748,187.9351
,,3,79.17778,2.036889,1.11712,1.759082,190.0805
,,3,79.4,2.055785,1.125408,1.612111,200.3239
,,3,79.62222,2.066933,1.128444,1.483156,206.4104
,,3,79.84444,2.084152,1.126168,1.336289,202.8824
,,3,80.06667,2.101935,1.125087,1.204404,200.9661
,,3,80.28889,2.117324,1.124275,1.090645,199.7598
,,3,80.51112,2.130122,1.123444,0.94458,200.5466
,,3,80.73334,2.133357,1.123064,0.8192861,206.7056
,,3,80.95556,2.12392,1.119061,0.7306938,263.2207
,,3,81.17778,2.135354,1.121811,0.6799364,271.4425
,,3,81.4,2.139153,1.121815,0.6805289,271.1903
,,3,81.62222,2.101161,1.120207,0.7083491,269.5357
,,3,81.84444,2.004759,1.121135,0.7553798,267.643
,,3,82.06667,1.866937,1.124754,0.8041208,267.1418
,,3,82.28889,1.740809,1.127041,0.8462772,266.439
,,3,82.51112,1.633646,1.128807,0.8860908,264.9725
,,3,82.73334,1.631063,1.128055,0.8864512,263.3929
,,3,82.95556,1.618387,1.127187,0.8835057,261.0705
,,2,108.4667,0.8652925,1.141666,2.77873,178.0881
,,2,108.6889,0.8623074,1.141489,2.777642,176.4829
,,2,108.9111,0.8643163,1.141277,2.776195,173.2195
,,2,109.1333,0.9567291,1.141716,2.767376,163.5673
,,2,109.3556,1.106373,1.142065,2.753485,165.7639
,,2,109.5778,1.276072,1.14235,2.743288,172.2676
,,2,109.8,1.364192,1.142118,2.750687,187.5211
,,2,110.0222,1.34765,1.139779,2.747221,192.4005
,,1,131.1111,0.8264104,1.138257,2.542341,161.9858
,,1,131.3333,0.891744,1.139446,2.529022,163.1824
,,1,131.5556,1.048393,1.139333,2.491002,168.6177
,,1,131.7778,1.211424,1.139579,2.43101,173.1294
,,1,132,1.355194,1.139904,2.383457,174.8492
,,1,132.2222,1.531302,1.143837,2.418882,190.7152
,,1,132.4444,1.632193,1.13789,2.556411,231.8635
Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
,,-1,9.444445,0.5222925,1.134874,-1.850038,239.6964
,,-1,9.666667,0.5202678,1.134474,-1.822477,260.6774
,,-1,9.888889,0.5297102,1.130125,-1.77431,297.2823
,,-1,10.11111,0.553308,1.131017,-1.736382,322.0009
,,-1,10.33333,0.5700285,1.142263,-1.733046,334.9793
,,-1,10.55556,0.5605844,1.148784,-1.751908,343.2714
,,-1,10.77778,0.5126771,1.151907,-1.769734,340.7971
,,-1,11,0.4385184,1.151151,-1.774341,342.0009
,,-1,11.22222,0.3688567,1.158518,-1.775159,343.9256
,,-1,11.44444,0.3518839,1.166149,-1.765749,345.162
,,-1,11.66667,0.3378936,1.156321,-1.726723,346.2838
,,-1,11.88889,0.3352536,1.149907,-1.696689,345.0216
,,-1,12.11111,0.3345641,1.145467,-1.670579,344.4164
,,-1,12.33333,0.2642835,1.141155,-1.501084,344.8473
,,-1,12.55556,0.1977178,1.143906,-1.346676,346.5922
,,-1,12.77778,0.1594515,1.14929,-1.203797,353.0232
,,-1,13,0.1271358,1.151572,-1.063493,355.1571
,,-1,13.22222,0.08567071,1.152668,-0.9227104,354.722
,,-1,13.44444,0.03969634,1.151417,-0.7757284,353.9557
,,-1,13.66667,0.0265255,1.15093,-0.7195988,354.1664
,,-1,13.88889,0.03022599,1.151766,-0.7170755,353.5815
,,-1,14.11111,0.02725601,1.15066,-0.7127675,352.6206
,,-1,14.33333,0.02088833,1.148692,-0.7095999,352.55
,,-1,14.55556,0.03851342,1.145504,-0.7050579,2.306641
,,-1,14.77778,0.05605829,1.145049,-0.7033076,5.719275
,,-1,15,0.0756011,1.149701,-0.6996737,5.863308
,,-1,15.22222,0.07487059,1.149267,-0.6982774,2.7719
,,-1,15.44444,0.05249476,1.154769,-0.7051981,350.0625
,,-1,15.66667,-0.03558517,1.165727,-0.6770799,346.2755
,,-1,15.88889,-0.107993,1.169599,-0.6007584,348.0386
,,-1,16.11111,-0.1164877,1.177031,-0.5579237,345.2602
,,-1,16.33333,-0.1107835,1.177903,-0.5662585,344.4166
,,-1,16.55556,-0.1094494,1.178833,-0.5725147,344.0677
,,-1,16.77778,-0.112728,1.177499,-0.5736448,346.8438
,,-1,17,-0.1072012,1.176214,-0.5760064,353.6845
,,-1,17.22222,-0.09722745,1.174191,-0.5779222,1.694002
,,-1,17.44444,-0.1009473,1.176388,-0.5884302,4.222276
,,-1,17.66667,-0.1152871,1.176676,-0.5947046,5.274991
,,-1,17.88889,-0.12253,1.175941,-0.5970744,4.970884
,,-1,18.11111,-0.1244594,1.175776,-0.5963203,6.207244
,,-1,18.33333,-0.1215001,1.175607,-0.5928582,8.897172
,,-1,18.55556,-0.1037091,1.172977,-0.5913882,20.75943
,,-1,18.77778,-0.1050954,1.172943,-0.5863914,19.42372
,,-1,19,-0.1137058,1.172298,-0.5829618,18.30991
,,-1,19.22222,-0.1233686,1.176104,-0.5816247,13.54859
,,-1,19.44444,-0.1265715,1.176418,-0.5831136,11.16807
,,-1,19.66667,-0.1309793,1.176346,-0.5837741,6.889331
,,-1,19.88889,-0.1363004,1.175458,-0.5808864,2.289137
,,-1,20.11111,-0.1383044,1.174929,-0.5781382,359.5473
,,-1,20.33333,-0.1356918,1.174312,-0.5745374,359.1725
,,-1,20.55556,-0.1320636,1.17225,-0.5697162,358.1593
,,-1,20.77778,-0.126645,1.171552,-0.5634246,358.5025
,,-1,21,-0.1211997,1.17096,-0.5560148,0.2280765
,,-1,21.22222,-0.1071805,1.169935,-0.5564458,11.58932
,,-1,21.44444,-0.1043996,1.171171,-0.5620065,15.19672
,,-1,21.66667,-0.1068212,1.17389,-0.5681173,13.35879
,,-1,21.88889,-0.1244174,1.178592,-0.5700637,358.8327
,,-1,22.11111,-0.1241137,1.179799,-0.5744152,353.6061
,,-1,22.33333,-0.1145388,1.182824,-0.5842965,350.9134
,,-1,22.55556,-0.1027839,1.183436,-0.5910544,352.3765
,,-1,22.77778,-0.09860444,1.182717,-0.5927907,352.9033
,,-1,23,-0.09874856,1.182532,-0.5908449,353.1201
,,-1,23.22222,-0.09777069,1.181356,-0.585865,353.5249
,,-1,23.44444,-0.09761643,1.18022,-0.5816072,354.3689
,,-1,23.66667,-0.08650911,1.177328,-0.4475031,355.6967
,,-1,23.88889,-0.07057321,1.171082,-0.2974038,357.0953
,,-1,24.11111,-0.05601597,1.165931,-0.1459802,357.7664
,,-1,24.33333,-0.04373801,1.161759,-0.003342509,357.8726
,,-1,24.55556,-0.03219402,1.154845,0.1467531,358.3699
,,-1,24.77778,-0.02593541,1.151697,0.2887698,358.1073
,,-1,25,-0.01661658,1.151145,0.434909,358.0222
,,-1,25.22222,-0.008618712,1.150075,0.5728363,357.9329
,,-1,25.44444,-0.00222528,1.149923,0.7176172,357.8183
,,-1,25.66667,0.007558823,1.147829,0.8653297,357.9868
,,-1,25.88889,0.01501107,1.14781,1.012585,357.9927
,,-1,26.11111,0.02194929,1.147499,1.159256,358.075
,,-1,26.33333,0.03133333,1.147574,1.305572,358.0955
,,-1,26.55556,0.04233265,1.147579,1.451261,358.0794
,,-1,26.77778,0.05520976,1.148137,1.588978,357.9959
,,0,38.77778,1.481371,1.145932,-0.7369354,194.6135
,,0,39,1.467443,1.15187,-0.7360793,210.4083
,,0,39.22222,1.446535,1.156475,-0.7124463,238.6639
,,0,39.44445,1.439667,1.162632,-0.6624631,277.7786
,,0,39.66667,1.445101,1.171546,-0.6503394,285.962
,,0,39.88889,1.442895,1.174367,-0.6623758,274.7529
,,0,40.11111,1.433128,1.17571,-0.6903083,263.4109
,,0,40.33334,1.34396,1.175396,-0.7488562,268.324
,,0,40.55556,1.263946,1.171837,-0.8065888,270.6568
,,0,40.77778,1.220083,1.172841,-0.8909877,232.524
,,0,41,1.256395,1.165132,-0.8868963,164.6493
,,0,41.22222,1.271968,1.169539,-0.8609269,140.5755
,,0,41.44445,1.283153,1.16902,-0.8455758,122.5432
,,0,41.66667,1.280684,1.169869,-0.8407068,111.4553
,,0,41.88889,1.281602,1.168715,-0.8343009,107.3809
,,0,42.11111,1.285975,1.168201,-0.8343671,108.4599
,,0,42.33334,1.286293,1.167357,-0.8497458,119.1138
,,0,42.55556,1.253034,1.164379,-0.88969,165.947
,,0,42.77778,1.159746,1.157044,-0.9918031,232.851
,,0,43,1.02497,1.160896,-1.04828,273.6137
,,0,43.22222,0.8583393,1.156441,-1.0863,292.9137
,,0,43.44445,0.6850135,1.152341,-1.072306,311.9811
,,0,43.66667,0.5152155,1.146851,-1.009592,325.7833
,,0,43.88889,0.3610145,1.142287,-0.9025079,338.8869
,,0,44.11111,0.2316302,1.136435,-0.7667499,347.5392
,,0,44.33334,0.1336502,1.132596,-0.605768,351.7002
,,0,44.55556,0.06818247,1.130578,-0.4244463,353.2884
,,0,44.77778,0.02650285,1.128563,-0.2410876,353.8705
,,0,45,0.00140214,1.126895,-0.05822432,353.2012
,,0,45.22223,-0.02567947,1.125104,0.1293892,353.1522
,,0,45.44445,-0.05390942,1.122113,0.3110983,353.6058
,,0,45.66667,-0.07817459,1.118299,0.4777633,354.0122
,,0,45.88889,-0.09643269,1.117256,0.6128963,357.0511
,,0,46.11111,-0.1239682,1.116106,0.7498162,2.595765
,,0,46.33334,-0.1769001,1.115985,0.8966652,6.431197
,,0,46.55556,-0.2242613,1.115806,1.050017,10.90607
,,0,46.77778,-0.2452083,1.120295,1.202029,18.11885
,,0,47,-0.2486269,1.128289,1.35868,23.34783
,,0,47.22223,-0.2109486,1.131824,1.512711,24.9086
,,0,47.44445,-0.1281387,1.136951,1.631448,26.55154
,,0,47.66667,-0.0119853,1.139378,1.751032,27.18075
,,0,47.88889,0.1067352,1.140858,1.849612,25.8636
,,0,48.11111,0.2006929,1.140831,1.925265,25.1905
,,0,48.33334,0.2606219,1.142421,1.966654,24.32982
,,0,48.55556,0.2914773,1.143612,1.978239,23.34579
,,2,71.52222,1.460847,1.184311,1.032314,260.4634
,,2,71.74445,1.456165,1.182825,1.03262,267.7661
,,2,71.96667,1.459244,1.180753,1.049994,290.6926
,,2,72.18889,1.469186,1.174624,1.062032,314.323
,,2,72.41111,1.483799,1.175894,1.057909,331.1788
,,2,72.63333,1.512775,1.172168,1.05317,356.9117
,,2,72.85556,1.540746,1.165225,1.045349,18.61238
,,2,73.07778,1.544422,1.162241,1.040985,26.16111
,,2,73.3,1.63941,1.161418,1.067159,21.4336
,,2,73.52222,1.825988,1.160894,1.138827,9.898335
,,2,73.74445,1.990484,1.160445,1.257592,359.5722
,,2,73.96667,2.103236,1.160777,1.428048,345.0832
,,2,74.18889,2.13745,1.158242,1.634331,328.863
,,2,74.41111,2.075422,1.16307,1.814451,303.4195
,,2,74.63334,2.031497,1.176814,1.810291,250.3647
,,2,74.85556,2.066182,1.18265,1.847031,276.436
,,2,75.07778,2.074597,1.190522,1.831586,260.9209
,,2,75.3,2.099112,1.184999,1.679658,221.3664
,,2,75.52222,2.136642,1.181989,1.477855,217.9545
,,2,75.74445,2.197493,1.1761,1.290468,211.7003
,,2,75.96667,2.250207,1.181931,1.137079,227.5872
,,2,76.18889,2.267322,1.178815,1.016438,261.7281
,,2,76.41111,2.271369,1.180217,0.8708287,271.179
,,2,76.63334,2.243366,1.177688,0.7254065,273.5836
,,2,76.85556,2.227485,1.175424,0.5564819,268.4963
,,2,77.07778,2.259911,1.174125,0.3779196,274.6951
,,2,77.3,2.283689,1.17276,0.1656193,244.5943
,,2,77.52222,2.321173,1.165259,-0.04535824,208.7007
,,2,77.74445,2.342763,1.160772,-0.2297292,195.0552
,,2,77.96667,2.345858,1.159261,-0.4015423,196.432
,,2,78.18889,2.33993,1.159141,-0.5806153,198.0541
,,2,78.41111,2.340427,1.16069,-0.759392,199.7504
,,2,78.63334,2.377549,1.162687,-0.939038,203.9892
,,2,78.85556,2.415548,1.16191,-1.120512,208.1264
,,2,79.07778,2.429702,1.161219,-1.300371,212.6267
,,2,79.3,2.411754,1.162199,-1.466831,218.3722
,,2,79.52222,2.361799,1.163173,-1.64117,221.4801
,,2,79.74445,2.287698,1.165238,-1.798745,224.645
,,2,79.96667,2.195849,1.168385,-1.957603,227.4779
,,2,80.18889,2.100733,1.172372,-2.111915,230.7758
,,2,80.41111,2.071356,1.174652,-2.151725,235.0228
,,2,80.63334,2.067358,1.174397,-2.144382,239.6736
,,2,80.85556,2.095146,1.174031,-2.02345,254.8047
,,2,81.07778,2.189019,1.17321,-1.851323,267.7611
,,2,81.3,2.238632,1.170784,-1.666897,270.2552
,,2,81.52222,2.190459,1.174377,-1.493554,258.5342
,,2,81.74445,2.078423,1.174196,-1.356808,250.0257
,,2,81.96667,1.905164,1.170462,-1.253321,253.5346
,,2,82.18889,1.711365,1.167518,-1.193586,254.1926
,,2,82.41111,1.515339,1.165644,-1.147662,253.0183
,,2,82.63334,1.318248,1.16288,-1.106482,249.9726
,,2,82.85556,1.120202,1.159563,-1.069115,243.7452
,,2,83.07778,0.9371962,1.1554,-1.056777,236.2374
,,2,83.3,0.7415324,1.148636,-1.07629,227.4901
,,2,83.52222,0.5418974,1.144262,-1.137327,217.0793
,,2,83.74445,0.3609146,1.141124,-1.247243,203.9193
,,2,83.96667,0.2302911,1.139576,-1.408757,187.9805
,,2,84.18889,0.1474421,1.133155,-1.597902,171.6372
,,2,84.41111,0.1144276,1.135159,-1.797928,156.2902
,,2,84.63334,0.1171329,1.141806,-1.968406,145.7455
,,2,84.85556,0.1321508,1.146864,-2.146125,144.9356
,,2,85.07778,0.1406015,1.150783,-2.17614,148.183
,,2,85.3,0.1348282,1.151371,-2.178138,164.349
,,2,85.52222,0.1254998,1.165616,-2.183621,181.4641
,,2,85.74445,0.131048,1.168948,-2.176099,190.1775
,,2,85.96667,0.1139796,1.17801,-2.228162,189.625
,,2,86.18889,0.03956866,1.178291,-2.262948,198.4377
,,2,86.41111,-0.01738989,1.165785,-2.201189,210.9058
,,2,86.63334,-0.06360936,1.150814,-2.070168,241.4855
,,2,86.85556,-0.1060715,1.150387,-1.918537,285.5573
,,2,87.07778,-0.1455812,1.143063,-1.73419,321.6866
,,2,87.3,-0.1507882,1.142667,-1.578652,343.6756
,,2,87.52222,-0.1566644,1.139099,-1.408454,349.351
,,2,87.74445,-0.1743631,1.140436,-1.254697,349.4581
,,2,87.96667,-0.2074634,1.138163,-1.093682,346.7969
,,2,88.18889,-0.256799,1.133232,-0.9404601,341.8049
,,2,88.41111,-0.2969275,1.131991,-0.7977325,335.6966
,,2,88.63334,-0.3375292,1.131471,-0.6419581,330.3254
,,2,88.85556,-0.4026837,1.131079,-0.4692086,321.862
,,2,89.07778,-0.4907418,1.135615,-0.3162715,307.5584
,,2,89.3,-0.6097994,1.139417,-0.1895736,294.7713
,,2,89.52222,-0.7567425,1.14251,-0.09139144,280.777
,,2,89.74445,-0.9187268,1.14221,-0.0293687,269.1733
,,2,89.96667,-1.087833,1.141182,0.005799592,259.1412
,,2,90.18889,-1.258719,1.148528,0.01736772,249.388
,,2,90.41111,-1.434329,1.155886,0.0001196265,240.5764
,,2,90.63334,-1.608489,1.157329,-0.04486334,231.2137
,,2,90.85556,-1.787862,1.154492,-0.1216187,220.2628
,,2,91.07778,-1.958013,1.148921,-0.2363439,203.3999
,,2,91.3,-2.085365,1.144088,-0.3859048,185.7034
,,2,91.52222,-2.152754,1.144391,-0.5602163,169.6055
,,2,91.74445,-2.161919,1.153967,-0.7318319,147.376
,,2,91.96667,-2.174643,1.150627,-0.8946018,146.383
,,2,92.18889,-2.191931,1.148498,-1.068197,149.1206
,,2,92.41111,-2.207552,1.148744,-1.246555,149.1892
,,2,92.63334,-2.215208,1.151453,-1.419411,149.4021
,,2,92.85556,-2.21706,1.158538,-1.582082,148.1423
,,2,93.07778,-2.210292,1.160575,-1.76536,141.6545
,,2,93.3,-2.169884,1.16711,-1.929022,134.3373
,,2,93.52222,-2.090204,1.171494,-2.06047,129.6508
,,2,93.74445,-1.992359,1.176407,-2.152655,128.0665
,,2,93.96667,-1.895021,1.179522,-2.20406,129.4418
,,2,94.18889,-1.785803,1.182801,-2.244694,131.6115
,,2,94.41111,-1.6828,1.18616,-2.248967,135.3061
,,2,94.63334,-1.647478,1.185347,-2.235474,139.9568
,,1,115.6556,0.174557,1.167358,2.356928,55.80068
,,1,115.8778,0.1473579,1.172134,2.331324,51.42035
,,1,116.1,0.1356721,1.170396,2.320189,43.46037
,,1,116.3222,0.1379254,1.169293,2.31414,25.123
,,1,116.5444,0.1429245,1.169199,2.338508,352.9188
,,1,116.7667,0.02064884,1.164165,2.368825,309.3915
,,1,116.9889,-0.09564829,1.16057,2.263272,266.7212
,,1,117.2111,-0.1796235,1.155233,2.111935,233.4892
,,1,117.4333,-0.2475362,1.149537,1.958715,214.3733
,,1,117.6556,-0.2781347,1.146056,1.790624,199.0139
,,1,117.8778,-0.2769848,1.143626,1.620642,188.3375
,,1,118.1,-0.2696681,1.14082,1.453301,180.7993
,,1,118.3222,-0.2662861,1.138917,1.290978,177.6188
,,1,118.5444,-0.2630496,1.140199,1.139906,176.9895
,,1,118.7667,-0.2474456,1.138376,0.9797364,171.6888
,,1,118.9889,-0.2307512,1.133956,0.8311671,170.7208
,,1,119.2111,-0.207233,1.131081,0.6647183,170.6144
,,1,119.4333,-0.1888531,1.130489,0.5095236,170.0305
,,1,119.6556,-0.1750711,1.128532,0.3479792,168.3787
,,1,119.8778,-0.1669366,1.126095,0.1957705,169.3713
,,1,120.1,-0.1604762,1.122671,0.03158629,170.7166
,,1,120.3222,-0.1487968,1.124926,-0.1339694,170.4447
,,1,120.5444,-0.1336519,1.128015,-0.299147,169.639
,,1,120.7667,-0.1231592,1.129167,-0.4542497,169.6196
,,1,120.9889,-0.1240236,1.130508,-0.5918939,168.6526
,,1,121.2111,-0.1382973,1.131848,-0.7635737,166.3818
,,1,121.4333,-0.1483021,1.135981,-0.928929,162.1844
,,1,121.6556,-0.1605759,1.137717,-1.086852,158.9596
,,1,121.8778,-0.1754694,1.14019,-1.25076,154.7217
,,1,122.1,-0.1975157,1.141333,-1.416849,150.6651
,,1,122.3222,-0.2280898,1.143948,-1.586559,144.0924
,,1,122.5444,-0.2540714,1.146814,-1.75359,140.1794
,,1,122.7667,-0.2619097,1.153644,-1.923385,135.8688
,,1,122.9889,-0.2319137,1.167218,-2.076828,127.7427
,,1,123.2111,-0.1771551,1.174101,-2.195828,121.894
,,1,123.4333,-0.1042043,1.173624,-2.280908,119.6704
,,1,123.6556,0.02371728,1.174007,-2.319354,117.6467
,,1,123.8778,0.1794136,1.172785,-2.340967,118.5182
,,1,124.1,0.3444529,1.171293,-2.348088,119.5752
,,1,124.3222,0.5134825,1.170309,-2.331465,127.0282
,,1,124.5444,0.5605036,1.167891,-2.328744,138.4053
,,3,141.3445,1.954588,1.173628,-2.617675,273.7024
,,3,141.5667,1.943775,1.170678,-2.615803,275.1589
,,3,141.7889,1.939244,1.16537,-2.560213,291.6678
,,3,142.0111,2.088354,1.163514,-2.471496,309.6711
,,3,142.2333,2.262524,1.161485,-2.381506,321.6539
,,3,142.4556,2.377981,1.160595,-2.264828,324.7202
,,3,142.6778,2.411733,1.160775,-2.125645,315.9123
,,3,142.9,2.406564,1.172526,-1.995899,282.064
,,3,143.1222,2.399508,1.174332,-1.838641,253.3444
,,3,143.3445,2.342743,1.173168,-1.660214,245.3603
,,3,143.5667,2.224513,1.170376,-1.524423,235.757
,,3,143.7889,2.060267,1.160761,-1.415819,259.8589
,,3,144.0111,1.886304,1.157319,-1.373828,273.5701
